0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,LABEL
13116.89535,1025.162331,404.9218658,33.99285629,1039.255864,-1073.524205,-1166.770552,915.4767262,1174.416328,241.0041207,-1977.305621,473.1619107,2471.10254,2514.728371,-786.1884311,-465.1667994,1659.397494,-507.7032065,-761.9131433,1219.533167,9.703923771,2174.383565,300.5768188,2176.050406,-770.6556345,-487.2871801,628.7403872,1011.148631,-116.1339927,-503.9474525,-593.8472365,-1679.145139,-3293.642672,-677.8874338,-482.7528675,-877.7163638,429.2837501,9.443553979,-1075.90158,-1521.763356,584.4175592,-583.2363708,-942.7851856,-346.1392147,1273.95128,-40.83431937,-157.4834549,59.82250381,-584.2520806,-400.1859097,957.4097822,425.6495931,43.14492168,-176.8201305,447.6827228,1787.853173,-207.3882228,-25.755138,-244.1580458,830.9971347,-155.8728861,1199.259827,136.8270937,-597.8302285,-216.9266021,1037.189727,-124.3726505,-495.7442228,-188.9932372,303.8340671,805.9497234,1518.911409,1109.170973,103.3716575,45.37783228,-142.4523801,-638.385315,-176.7043685,330.2972435,-360.7564315,-1071.591481,-548.4299098,408.6265426,-14.77082397,-286.1266545,-455.7180242,472.5740401,121.4827846,-120.6204583,-812.4109515,711.3541704,-180.9153504,-378.6860834,534.382509,476.9059246,355.5316682,247.8128804,-114.6028881,333.5458987,589.9181729,365.0456311,791.3984875,79.22393383,-233.0121989,632.6554688,426.5817242,-456.7892829,79.34510804,228.0319776,98.45268942,122.6278689,-1043.720321,-793.971315,-358.1565994,-315.7135919,-471.0685522,-369.698573,132.2071196,3.251432868,419.7109173,-330.1466131,-20.50055476,149.8147629,263.9388227,172.3439174,-158.129546,-483.9752179,-215.2203953,13.10906156,-752.4226813,139.1451244,-11.45743523,304.1938307,-367.1537892,-64.75821225,-211.2349261,139.6558387,-101.15221,26.75421163,-55.07220299,-141.7790523,-161.7568752,-279.7800967,401.2173066,-43.55734529,-506.4202659,154.1897316,146.9647893,-373.9290164,-89.33998956,-146.4164753,8.779695456,106.9690498,-121.8591066,45.3995182,-4.128306867,281.3218085,370.5287794,-307.9275338,80.00357367,315.1123649,145.0202363,-456.4166671,-68.73750079,-25.12751427,237.4950916,-86.08650913,74.369279,146.2601834,-16.86801918,-106.9985732,125.8795997,-58.14034388,-156.7365147,281.052453,8.879465363,163.0765291,-297.3872349,434.6637095,-2.587227658,857.1437856,173.6920916,1.955556056,193.0020639,94.2999392,-116.1305167,-284.5171779,-60.50234923,38.27706716,85.88005615,-80.64116017,140.6290566,-20.42189262,81.76098508,176.1435875,-351.7706231,3366
14330.16279,1894.709909,8.103043743,893.272421,-293.8509496,742.361289,-87.04396931,-644.7158555,134.1292803,-528.3999297,-1604.860509,1449.711216,3522.217713,398.4622232,203.4024943,-379.9115612,1709.545496,805.4516211,-273.1425101,173.1420436,284.8020141,2080.207656,449.0994792,1225.38788,-693.7074379,-1063.640996,-379.0375359,2240.822937,-280.7812554,-47.27332205,-1479.279086,-1587.3838,-2638.538271,78.03274747,-828.3453709,-1186.661299,467.6488493,567.2210674,-837.8158933,-1596.012461,-632.8674195,587.3077078,-910.0847614,-829.8846943,749.5185936,-471.4967433,-34.24719393,-121.1365798,-24.00903219,93.15901223,1065.279299,958.7254156,1029.924821,-115.6110933,451.0789001,819.360136,-897.1576132,-992.1126201,-820.8691897,-171.8241344,-321.0416895,59.20654118,784.3661587,-288.6490098,-556.1625394,369.6528604,-358.4842106,-187.5572884,-271.8926554,315.66822,1458.611047,508.1996351,1317.650172,-33.28009179,-348.3390745,-189.5432357,-208.5952594,301.6840835,233.6823438,-51.02615216,-176.0336916,0.995877565,252.7826216,753.1420298,174.6208639,-85.7728813,-307.8742696,524.0092019,-39.65171467,553.1405925,-292.8205304,-7.309326988,-85.627161,100.3952691,908.2453179,642.7961608,-670.6757407,305.1118873,114.861127,454.160954,378.448622,631.3405815,246.4829961,-257.0399546,462.2855466,122.603671,-618.3973812,-453.2608635,451.1434475,-157.0252058,327.4143219,-135.4149228,-123.02827,-758.565155,-62.75398588,-224.2246349,-236.4290489,160.5364842,27.81698861,-140.1665778,115.5459818,-122.7989851,366.2367571,152.3205818,191.585727,-927.1378143,-234.3196598,-433.8424446,-819.2011805,-1143.301174,-299.424652,-65.7120005,331.7535048,-261.7624368,-44.43483407,368.3380056,418.6892067,-179.3672295,-181.9216467,475.9188325,98.65501117,202.3271757,366.790047,523.0791176,30.66022352,125.8551519,-208.8599252,-104.2245798,-126.6192152,-750.7169691,-69.67137721,359.8273541,-54.97549152,37.92436488,-32.16250515,65.0411569,13.14400853,-303.0594208,-97.22194787,120.2135654,380.5598609,-244.537559,86.5321157,-74.88556363,-480.2529782,-289.4207109,-506.5514934,73.28571103,-214.4188628,-99.49683366,-92.69197662,65.45551144,-47.31136508,-147.6267827,633.7917226,203.5525363,-36.81437628,-6.039505803,-193.3859392,-525.3857701,77.27860751,653.5868781,331.6521959,-130.5877281,270.3340577,500.3143667,-236.0191978,-175.0342682,169.5342799,97.45658294,194.8160109,-12.52767748,-38.77471932,-98.64772859,75.2414413,181.1777345,3366
14958.93023,1516.459779,122.431136,380.9225682,-577.2340134,-1309.105521,-981.4444599,772.682786,1685.93803,-927.108528,-852.0905156,191.2943622,2823.515234,1531.319467,825.958788,962.1217687,1172.851593,-131.8670956,-605.0544334,1250.827978,1028.12772,873.0647552,42.40740958,1584.663897,-867.2935309,-152.7171861,-890.0560698,1577.490363,-577.469736,211.5111331,-502.2861773,-1710.333512,-3236.338827,-571.8945703,-1005.351408,-697.1592,704.7540735,1383.186485,19.01640938,-341.2951987,477.5328727,257.4667703,-993.0693704,-747.989403,1485.159428,-126.3124705,-191.4243856,-1031.137939,-602.8472477,-343.169155,403.2011364,-431.8829216,382.7374353,-767.2816908,216.8408465,799.6100424,-291.0945232,-841.1158004,-982.384836,-679.9078174,-130.5569924,113.6704938,1052.645728,-651.7040408,-863.2595151,669.2620359,-357.4243397,-47.1861463,-401.185714,269.684652,562.2072936,854.8901652,1632.780847,499.3939262,-126.1552939,-84.37633226,-291.2712931,-379.7684564,714.0949502,74.0137952,-148.2386055,-154.0903941,655.1815247,600.6289863,-225.0154784,747.4050114,-17.14756934,972.3303281,81.90586363,351.4548574,6.751925092,130.5192665,-262.218758,-77.07889309,329.3156721,882.6376231,-179.422608,366.3346677,-96.1620067,186.8460993,265.9458864,910.2094089,-86.23514573,-520.7772401,114.4473349,-24.79771575,-392.4753078,-295.3805186,-131.0230847,-332.0540126,-92.35455351,-633.1290017,-635.7955056,-568.1656067,-276.1685712,-402.9309162,173.8254773,49.73342712,205.3031542,-98.90319096,107.8424177,-150.5303501,-3.710501756,181.1883117,430.2243663,-373.5722278,-11.99421341,-109.6250447,556.1746857,-329.1049402,621.1252216,477.1408899,596.2536785,45.92717355,-113.6118907,274.1440919,26.7913549,-172.2375306,-116.2588044,374.8999686,150.5172808,-175.4042047,-532.6987445,-30.25330872,-120.1992309,-445.9054764,-507.356273,-84.79792692,-340.501025,-372.7203487,8.90676678,165.7446788,54.28325703,466.9308625,-342.3040142,-245.5864831,397.0863186,243.8388198,-428.2692567,-300.8257413,392.6758162,62.36991566,-437.1103295,-228.0980927,-488.2939209,-315.7334145,-35.68164876,227.8214915,-190.6252553,-224.9508354,114.808533,-82.12101526,29.79396464,178.6452681,400.7615296,-76.69872377,-40.07667367,-615.9976893,135.1279019,546.2160515,540.0847911,191.8110909,-249.6951379,12.80677392,-109.2914336,11.95845364,-400.2488022,-273.6454344,115.9492286,351.1944006,-10.89545755,-208.6562209,-171.5769068,495.0832174,-0.155760442,-1.221358687,3366
14516.75581,1528.726718,740.8923009,212.1802968,333.9135494,-1090.007186,-2167.091433,1504.724871,897.0733415,-843.4390393,-748.8157735,970.4989677,1992.258618,2001.773228,415.0711192,-755.3457127,1843.195856,-588.1173022,-348.8495802,703.1079007,791.5959631,532.9480049,-438.8019144,1405.090414,-1280.165127,-701.145613,-979.3075218,1389.490967,-883.674892,835.1364833,-259.6694216,-2072.804656,-2984.386396,-957.9005594,-302.0805277,-1622.324231,1398.978086,1018.113135,-109.7024323,-285.8190132,1123.837305,-36.15582931,-645.1312483,-246.1559126,907.2971026,777.6594806,-88.63628431,-669.9080118,-811.9841698,758.8167998,469.9014026,345.3399936,463.0097437,-599.8041481,-85.09666494,167.4100035,-87.7988483,-572.3340259,-1265.615742,104.448458,571.0498699,812.8075078,632.4280817,-107.7824515,-428.4805084,446.591075,496.3638324,-936.0840923,-38.33131531,-336.3383734,1410.179045,235.0848542,1258.556632,774.278506,562.5794656,-215.1477563,254.9015114,-130.8269016,674.8313518,-138.3447017,-89.38019092,-215.5201339,503.1446548,296.5839339,-511.1474244,-2.963077411,-157.3042748,-0.617241445,-203.6072022,233.7993205,101.655247,368.5824587,-890.2946242,-10.96246029,571.6882856,1023.448286,-528.9253851,-127.7871113,-292.7136337,55.00838892,242.5048347,407.6704592,-177.1525307,-351.0320979,-76.25316227,209.1885788,-161.1859429,-303.5102565,-292.7956537,-210.7979413,-209.9095234,-1371.323721,-1179.209537,-769.0329762,-274.252343,-251.9663093,-219.0942409,159.6508777,-27.69027239,269.2439325,-150.0039214,-568.8270265,281.1046141,602.3444597,155.1670282,-700.1419033,-204.4392213,241.8776063,240.5940005,-388.5382434,-74.15732323,489.7780133,565.7685297,55.03545814,34.23276457,285.8859871,81.75876085,-296.0323547,-39.06860163,40.51107522,-20.02819082,-65.92347886,-59.3612759,498.5853908,238.7644132,-30.95875681,119.1927648,-127.7819514,-5.953109311,-336.4190934,-16.38620789,236.2051737,234.5078435,-143.8563622,-113.3972833,54.28423304,399.0398671,-151.741623,27.879115,76.11844612,677.3233657,192.1947545,174.6036306,-323.5832533,-178.6826298,-33.19090302,-27.62892124,235.4606557,-147.4959171,5.113228624,-137.5205689,329.5989011,-46.88638609,59.83605594,170.5615684,-181.672106,-213.5042787,-321.0755175,461.4767876,560.4809134,687.5693357,186.8237548,50.65703213,-36.51085967,-284.0845045,-29.46767075,-36.8600008,-63.93474687,-54.26286552,122.557644,41.71217916,68.35132134,89.08018016,10.66376608,-119.3829633,126.2776599,3366
14526.48837,1139.136211,644.4385345,73.03182737,-37.44363387,-29.27660955,-2931.218621,1386.069272,194.9484507,-980.9435164,-864.2659532,705.2357819,3372.783309,1365.266086,196.0431328,-736.4442947,1804.472883,322.6726082,-422.045734,687.1275324,294.1370015,1581.72911,-200.2439226,2291.66331,-736.5955286,-528.0617887,-379.4532164,1083.163602,-59.74160555,-153.6168529,119.949957,-2026.300384,-2038.318304,-807.5070042,-689.1089411,-1162.116003,521.956142,700.126451,-150.404493,-1017.862079,-1128.163179,65.35613767,-203.0496355,202.5666618,315.1038336,1073.037859,-573.6673181,405.8023492,-1417.325052,1034.06867,495.25995,1084.664403,385.7790688,-94.64271907,449.4487977,512.2938119,-541.9370891,-912.1766475,-1127.022965,-1406.22874,-315.941553,-113.0615171,-370.6299567,-631.5631699,40.83568857,480.7343104,547.7761569,-1043.031339,-414.5146289,363.7915339,672.1723741,863.987112,1659.208059,220.7889767,229.2874876,20.0515066,138.1380749,-171.1409956,474.0426606,-82.38893149,-544.1882924,180.0649989,515.5255402,896.385466,252.4918779,1009.635216,291.9231378,-566.7175799,61.9589233,-125.0429059,427.2687487,0.180914588,-550.6794166,-4.057362923,980.2990791,25.62223936,278.6374523,-167.6397987,437.5274427,-162.2857035,80.42135405,512.9364655,-151.3510678,-132.6572559,149.6193778,61.43124376,-100.6474703,-304.2788626,18.89145665,218.1232533,420.586999,-28.87407412,-736.6436936,-157.2584073,59.17375353,412.5896798,-579.3721919,-152.9640272,-175.143619,454.0567378,-328.05592,51.74308742,-139.3802098,667.1095306,-4.098078498,124.0803777,-752.2435826,-68.83051457,-1009.758961,-462.8849677,-155.2740586,-27.54659199,62.92377776,-20.08843118,-2.803353583,77.12430813,-196.5874536,46.00506926,-127.1817772,159.7120085,114.3715617,-130.991696,87.48502141,196.2156876,-147.3227354,-381.9231558,-402.6310599,126.7545008,-22.91952017,308.4934442,-241.8542358,-60.81150838,128.8328933,-232.8822498,65.94246865,306.7708687,172.2446946,24.80565235,-183.1990634,-209.486306,155.2526241,-545.3999683,-304.8703473,-673.7630393,16.22090094,-125.7213366,11.35034847,77.81526754,-40.01556622,-23.48389968,-158.7621676,-47.99172212,57.00173122,189.4228494,152.0435905,-73.34382304,-44.8696733,-191.0572113,-8.990080233,60.34677296,443.8815665,128.8941395,260.8941246,-244.2571463,-98.3064458,-220.046314,169.0181363,-162.8540935,66.28915279,-38.72410877,-119.0390551,83.95603111,-76.74868067,-22.23497226,-17.20966357,-279.8189983,3366
14301.09302,792.0616217,-389.0323277,969.4840614,-478.2120089,-739.1305957,-1947.569826,-149.0570956,1168.124099,-536.3369078,-1474.114178,-37.7483318,3582.299494,978.5852218,11.40965888,-457.6359327,2035.092998,1058.184092,-813.031942,147.6920282,-259.4805608,1257.196867,1177.982827,2988.263958,837.385046,340.2711616,-800.1344463,2006.622085,-293.5062199,396.3806383,231.7016417,-1123.870599,-1935.709364,983.6745621,-841.7414229,-181.4000855,154.826115,565.8037624,-1207.800561,-1828.691701,-967.7029119,-319.8220623,-413.5380055,-78.45125037,858.2619675,-126.9799567,175.7942426,-511.3693428,-1003.591343,-68.18376351,782.942002,304.6687926,690.2660075,16.57258681,-8.973118761,1095.290855,-136.2182994,2.389568566,-619.878938,-1357.570982,-611.7500034,-601.9715844,202.3692924,-657.8610276,93.64298632,96.03025718,167.4981955,-565.6513972,54.6184082,88.63389377,275.8897564,-529.1232766,511.7074425,-523.3209759,-306.2599223,164.6408146,77.48841767,130.9672466,-210.5380458,-225.3530856,-656.8484753,-1046.498205,-638.5863067,131.3349988,-305.3495163,398.3349971,-875.7412954,-229.5644082,-163.6134945,57.92900093,-143.8772664,-198.9990482,-143.6881172,219.1972101,342.0678296,76.30726167,-330.4610153,903.2648261,854.582226,811.9872696,-102.3924754,160.6472199,-248.5151729,204.6271594,644.3064766,73.62449651,-352.5703995,-67.65482632,278.986183,325.7672231,1299.000241,589.5800324,317.9897921,567.4159957,793.2397194,-484.1209126,-435.3215737,-7.220666061,384.6333232,-14.37021338,333.0543313,-27.83518942,124.1948082,360.1388035,181.1918462,-194.0528393,644.6741554,504.3796202,-327.5010908,-718.8527037,200.9967529,-433.3383862,-300.6936803,-418.2321518,-242.9281448,238.6724185,181.1875803,3.622475352,-360.3112934,372.911805,343.3171273,103.2040165,-57.61017517,391.1600217,437.5944198,-274.7867593,354.815782,232.2812237,128.0280449,-355.706044,-14.77929642,55.99765949,174.0222457,237.8552717,-54.74356008,-106.3777979,-42.82850392,-327.4720665,287.280674,-56.58370766,122.61882,-520.2704062,-451.333974,-461.6164633,265.9766207,328.5647743,218.6598245,84.84109729,-64.35408764,-31.97586892,104.8934723,338.7725302,-151.9950278,-232.9362627,280.5614544,66.25021145,394.0864999,308.2153669,-125.7715561,40.31458465,-240.8942172,-123.0978248,-63.22351373,338.5481209,366.0785937,253.3103528,-404.5133001,-351.060911,73.28201547,83.91946394,119.9584736,-50.4908529,-210.7939916,-63.94462032,51.03462796,296.7186595,3366
13620.23256,929.9358832,16.09496607,1106.912687,426.4563298,237.6938781,1527.041033,-421.7430867,1602.255438,194.6736884,-1527.820909,528.3419111,2590.985411,471.256086,1458.671873,461.3115918,184.2639888,271.059021,-1075.284818,786.5512553,-247.3446456,1283.040182,1255.058229,1301.434658,-1617.653801,-1491.116531,242.4763956,703.8578295,-756.6257925,-626.5062647,-2102.598143,-274.5323708,-3814.444153,388.0679486,-1057.396059,-1189.709168,1029.201572,437.9104433,-1328.605953,-697.8702644,544.2212977,530.0726981,-850.041798,89.27267454,1103.940087,-347.8715478,-57.14120572,286.0267131,1312.068076,-436.4095832,942.242584,1181.202708,4.244705973,-87.97376663,-342.2599222,1383.226525,121.0484537,-460.1342095,-791.1453437,746.1531134,-647.2911155,926.8405598,-20.87742792,-389.8343488,100.8540575,497.4223642,-1024.25061,-318.2583498,185.1393374,-220.0362283,228.6073098,623.6436397,1323.927769,88.7589606,-831.851367,602.0585118,-518.7289917,-279.4302463,584.8086944,-309.7835932,-1023.486998,-213.0745427,640.7099959,-129.4755424,-422.8383781,-312.1797393,489.6754925,-868.8362641,-29.79490953,30.12385845,177.0946875,-227.5858918,53.02116193,210.5624668,322.9320862,752.5878772,266.9918761,-99.69655327,78.29108772,679.0623752,974.197435,740.3693323,186.405864,-301.4110417,581.3194128,-44.39489485,-248.8530321,-382.7022724,-107.4009169,38.86553851,-106.4168887,-617.8859142,-192.5830933,-387.9127195,-152.1694166,-510.1186566,399.2667668,74.7002422,-79.47543158,511.4527438,-131.7773512,42.97462732,-138.3949697,916.2462967,307.1295709,-127.5696372,-315.3237247,-405.3895551,-41.27019458,-638.1244584,-455.0380581,290.2775515,472.4939107,15.75636932,-163.3408646,140.2930208,455.3566429,-58.32144295,-206.851209,29.41295348,-34.38918049,67.23278548,-380.834738,475.451402,-628.4722102,122.4730279,139.6296851,-93.17667657,-633.7590338,40.79304139,-143.5498253,-106.3522809,207.462408,-151.7416492,119.3428626,0.452152428,-177.8487351,472.2774135,-701.35158,-155.1295111,71.23695945,394.5444915,-30.809944,-157.1280703,-482.3496645,-189.1778624,-139.3212343,301.3771819,-29.27328597,-143.6103444,65.42868571,-90.02710317,-267.1648856,-333.4299593,188.5790519,185.4354561,180.8676047,47.23753674,-116.2694839,470.5411499,630.9893179,-339.1062055,150.4847659,231.4791861,-81.20453526,-339.446635,-445.4054939,177.4216498,-223.3656306,6.756905462,11.96198491,191.8668703,-2.642887769,-64.13561853,482.5201525,-264.1979232,3366
12312.32558,-75.36359361,641.7589849,1220.478717,1796.228919,-34.05787464,417.711956,627.9569081,1211.270949,382.1487,-1765.927137,757.4452319,2349.763584,-666.2569807,2514.606679,340.0317038,677.3459293,-20.44732629,-2022.963608,573.9257067,699.9208311,1536.918599,705.7044641,2239.463607,-561.9692895,-284.0403068,-1302.772375,1975.635117,91.5104983,-96.55199708,-1033.303972,-2685.074244,-1542.549548,-865.5262627,-1030.378625,-838.0418134,475.7837535,-62.52714411,-948.5795054,-2371.007762,-514.1890883,326.6873998,-391.8668848,-749.6365965,696.5364242,-119.2344279,-364.7789679,-900.0966882,468.1892093,631.657053,2221.669679,241.6958431,83.79931885,73.27418405,107.5657347,1402.154165,-195.5908035,-419.3721092,470.2280732,399.9035763,691.4342231,-374.4745391,514.6663409,-29.03377002,135.7217464,-47.57575342,-299.2732175,-3.124473492,-226.630525,1133.73456,258.8802385,707.6351243,721.2935989,975.9106305,74.80869496,-92.30934668,-646.9709205,-499.5370297,700.0388697,-383.2363952,-1029.367682,-354.5469331,171.9614573,-564.559789,-1260.459286,592.0617999,-340.5735126,-335.9585692,-388.628463,425.856583,105.8612117,124.6899477,-132.0868841,106.8574432,383.1048966,64.42754094,-418.3745927,299.1138435,-136.5277951,-78.99927041,869.5648593,1098.653411,731.5182706,174.1996166,81.16943606,370.203,-308.0461395,-664.5197857,670.2231954,12.94802434,69.3400394,368.8646558,24.5050709,-932.3454325,104.1621992,54.59366961,-391.1975718,-439.6020765,62.13807994,303.5631804,271.6862022,-307.0968733,-74.43246437,431.6012207,226.6488914,13.98575988,578.0337355,-403.3815104,-673.4123149,-747.1626838,-483.4538045,-382.5505148,-149.2388246,161.6107642,-271.592229,30.24116115,107.4556165,-170.6757963,-82.91377553,204.0384032,-139.4999644,-162.1966106,-425.2190467,157.2078858,370.0986731,571.9689139,26.58390425,229.7922604,232.9573218,237.1126624,-258.7019984,-202.3610515,157.9820512,13.38574736,-180.8688339,-32.33595961,439.8964379,100.943814,-101.6729026,-254.6441997,-586.9296086,101.8377996,-263.8514111,69.35443932,-180.8610514,-405.3291012,-322.4232152,483.1159786,63.15028684,110.1163388,51.66294865,-145.2824573,-189.4248189,20.49776321,-23.50737568,-54.97199678,162.7153292,325.0544008,435.3826127,307.1898272,85.09983202,33.05931241,-217.7332372,-39.97918762,-282.5062873,-118.1249985,274.6619712,-77.3721884,-15.17785928,-120.2757534,-65.34963527,9.040256479,110.5384366,102.5763628,-61.8007501,-372.7828578,3366
12633.52326,837.3093388,1195.703211,717.7014508,60.6814359,655.1876546,-392.0720336,740.8211017,1229.011838,-422.1199486,-249.6411445,478.767927,3913.537523,-815.8792682,2415.085075,34.80423438,1011.208046,154.8196653,-1575.237412,826.49699,516.9797749,1923.019494,-398.9961277,1179.270037,-777.6926332,-1262.802348,-593.654835,1590.038851,-141.4767646,-261.9033997,-1322.190114,-1814.583284,-3553.783882,-65.66098439,-965.2054315,-1256.934896,1301.878391,565.1376391,-2030.035193,457.0006893,-373.5464052,1518.006611,-1717.881103,-71.01407535,453.4249607,396.0256058,-952.497208,1.283026465,183.9453772,1128.234972,771.6761863,614.2761034,359.2750035,-449.3985992,270.5589327,653.863262,-139.3458665,-599.0357122,-89.44553259,-29.16102641,608.2220465,-311.7340087,486.9073757,-7.14442727,777.5609316,-464.5077215,-156.3182136,-387.4346723,5.030899916,607.2416378,262.8596997,585.3592464,1411.576946,223.6937602,225.5851744,7.341003974,-321.3787256,-358.3681379,125.3783275,96.60835681,-824.0370046,325.0209972,73.84922414,-329.8632223,-84.16533923,300.8014472,-221.1039852,-767.4518651,377.1813173,341.6612918,-129.7520452,116.5207419,-185.9598787,31.91979263,513.7540397,337.658041,-152.2595145,-359.0918447,-257.79551,592.3354253,344.2032948,857.5636666,325.7674016,-183.6043958,-220.9166941,19.03483442,-178.8936383,19.0949516,-315.6775988,-273.8182588,-395.4606042,-297.1113109,-1301.644488,42.16420756,-306.6123127,-113.2948687,-552.4948165,-212.1371676,-40.12043159,266.9294069,-220.9697131,68.0176555,-284.8234259,566.3991281,-195.629493,-30.27736556,-71.56410425,305.6429165,-157.8769663,-348.6141767,-257.8638387,12.80955578,222.3416987,204.0277063,101.6807472,-130.0506381,371.4184163,-179.7633039,-88.15203385,359.7559927,-7.056200638,-156.9495632,29.47229908,-124.612378,529.8190444,110.5859373,-93.01796269,-178.5575788,139.5168002,258.7844847,-77.73515487,-219.9026609,34.27160094,-138.1868265,-97.5185105,154.0964204,267.3869814,69.97400013,151.7772149,353.8057557,-143.7277925,-234.4972239,-109.8353068,166.1973497,-35.0906746,-142.2410484,-137.5605126,-188.2625507,190.3555502,73.59504421,-277.1101579,302.0620028,61.59190939,-203.1717581,364.7209218,101.3490486,-140.0895101,101.4690909,118.0612333,185.9801914,295.9364984,-174.1792691,-10.65707033,363.3014981,-527.7176109,-222.9331205,271.5792523,181.5744737,1.480344417,-21.09540509,-238.8637712,-94.64155889,198.6465024,6.28599483,-22.10967068,-237.457466,3366
14766.68605,1691.067959,-778.8620132,879.8217486,274.3784072,255.5571482,-486.8055274,79.0534552,1073.493738,-724.7337938,-1477.966557,651.5981289,3066.396573,1295.085938,-115.8275715,-155.4675906,1457.595718,30.67485048,-809.2075937,557.2845799,1004.457161,1538.286412,892.6071456,1328.671076,-1607.345825,-586.1699046,-609.8101744,1821.745357,-617.3987723,-568.1654003,-680.2710646,-1042.480173,-3267.177715,-371.4180283,-1012.213477,-776.8128968,715.8025337,478.3847898,-1325.539529,-1265.37621,269.6391752,-249.248704,-867.5757568,-538.3406451,671.7725402,-186.7078772,397.7999027,-200.5285912,88.99941531,265.9357536,1903.697569,679.4250726,706.1026503,-71.39552851,193.9931143,734.3867366,-591.0594888,-331.0591377,-920.7607238,-329.4449352,276.4607463,1340.588355,494.6958586,-819.8617585,-199.0454892,877.1697169,-194.7455539,-336.673502,-65.994169,556.6338218,830.7460463,539.9762008,960.7859583,216.9583214,138.1809671,-493.8620602,-173.4969924,-80.54241169,321.5491508,144.1241782,-759.6131062,-198.0363354,442.8718028,642.0376465,-612.653339,-486.4994767,-182.6895069,669.9026973,-335.2875567,44.54237818,392.4685951,-362.8430601,136.867802,98.8874173,180.7543995,661.3876794,-253.8040249,-134.9894512,-427.849228,405.6199686,223.0050673,1165.022281,567.0293219,-494.4340548,406.9887038,-195.663513,-434.3758001,-312.4604303,122.9636101,-188.3794311,217.91457,-830.850807,-256.9263965,-463.0961256,-26.34758989,-637.8703798,-65.02044991,-92.06678014,-58.0949507,177.396014,103.6268058,85.40041249,-56.81333966,1.454832273,607.6089232,-938.5424033,-449.961471,-499.4336966,45.2768829,-1041.815755,-555.1243205,-109.7670471,-90.89882334,-88.43433738,95.4199535,-11.62205564,139.0797081,-87.80782884,-190.951892,517.1756305,339.9470473,97.69014205,510.2374791,843.0932525,260.9964999,240.050084,17.95220067,46.8210693,-492.9977368,-264.0312778,-281.0990169,82.12942963,210.867312,67.98774246,-172.3065508,-5.89303175,47.98244279,157.3743233,-153.8108362,-73.53955414,178.4989356,372.5763093,137.8670293,-398.0439599,-257.6789669,-121.6191787,-160.5891157,245.8082981,-244.9527927,162.3512149,-81.8320292,-116.2734972,45.83146838,234.0084958,230.5646835,86.64959875,72.79359175,-154.1334594,21.39094661,178.4350972,438.9993027,195.0741837,124.9231745,340.7550263,580.0266578,-99.50888301,-208.5512111,-183.1474603,12.85273387,52.48182715,66.1483421,-40.66248717,-62.4710911,147.3601107,393.4155844,9.056437076,3366
